Lz,Self Energy,Reciprocal Energy,Real Energy,J(M S),Total,Error(cpp),Error(lammps)
83.9,-4874.01708,1637.68097,-860.85450,572.95673,-3524.23388,25.83206,25.61418, 
84.0,-4874.01708,1638.33628,-860.85450,572.27465,-3524.26065,25.85883,25.64095, 
84.1,-4874.01708,1638.98886,-860.85450,571.59419,-3524.28853,25.88670,25.66883, 
84.2,-4874.01708,1639.63872,-860.85450,570.91535,-3524.31751,25.91569,25.69781, 
84.3,-4874.01708,1640.28605,-860.85450,570.23806,-3524.34747,25.94565,25.72777, 
84.4,-4874.01708,1640.93044,-860.85450,569.56244,-3524.37871,25.97688,25.75901, 
84.5,-4874.01708,1641.57209,-860.85450,568.88841,-3524.41108,26.00926,25.79138, 
84.6,-4874.01708,1642.21100,-860.85450,568.21597,-3524.44460,26.04278,25.82490, 
84.7,-4874.01708,1642.84717,-860.85450,567.54513,-3524.47928,26.07746,25.85958, 
84.8,-4874.01708,1643.48079,-860.85450,566.87581,-3524.51498,26.11315,25.89528, 
84.9,-4874.01708,1644.11147,-860.85450,566.20812,-3524.55199,26.15017,25.93229, 
85.0,-4874.01708,1644.73939,-860.85450,565.54201,-3524.59019,26.18836,25.97049, 
85.1,-4874.01708,1645.36456,-860.85450,564.87745,-3524.62957,26.22774,26.00987, 
85.2,-4874.01708,1645.98697,-860.85450,564.21446,-3524.67014,26.26832,26.05044, 
85.3,-4874.01708,1646.60683,-860.85450,563.55298,-3524.71178,26.30995,26.09208, 
85.4,-4874.01708,1647.22373,-860.85450,562.89309,-3524.75476,26.35294,26.13506, 
85.5,-4874.01708,1647.83787,-860.85450,562.23474,-3524.79897,26.39714,26.17927, 
85.6,-4874.01708,1648.44925,-860.85450,561.57794,-3524.84439,26.44257,26.22469, 
85.7,-4874.01708,1649.05788,-860.85450,560.92266,-3524.89104,26.48922,26.27134, 
85.8,-4874.01708,1649.66393,-860.85450,560.26887,-3524.93878,26.53696,26.31908, 
85.9,-4874.01708,1650.26703,-860.85450,559.61664,-3524.98790,26.58608,26.36820, 
86.0,-4874.01708,1650.86737,-860.85450,558.96594,-3525.03827,26.63645,26.41857, 
86.1,-4874.01708,1651.46495,-860.85450,558.31674,-3525.08989,26.68806,26.47019, 
86.2,-4874.01708,1652.05977,-860.85450,557.66905,-3525.14276,26.74093,26.52306, 
86.3,-4874.01708,1652.65202,-860.85450,557.02281,-3525.19674,26.79492,26.57704, 
86.4,-4874.01708,1653.24133,-860.85450,556.37812,-3525.25213,26.85031,26.63243, 
86.5,-4874.01708,1653.82787,-860.85450,555.73492,-3525.30879,26.90697,26.68909, 
86.6,-4874.01708,1654.41166,-860.85450,555.09320,-3525.36672,26.96490,26.74702, 
86.7,-4874.01708,1654.99269,-860.85450,554.45297,-3525.42592,27.02410,26.80622, 
86.8,-4874.01708,1655.57116,-860.85450,553.81416,-3525.48627,27.08444,26.86657, 
86.9,-4874.01708,1656.14668,-860.85450,553.17687,-3525.54803,27.14621,26.92833, 
87.0,-4874.01708,1656.71946,-860.85450,552.54104,-3525.61108,27.20926,26.99138, 
87.1,-4874.01708,1657.28949,-860.85450,551.90667,-3525.67542,27.27359,27.05572, 
87.2,-4874.01708,1657.85677,-860.85450,551.27376,-3525.74104,27.33922,27.12134, 
87.3,-4874.01708,1658.42150,-860.85450,550.64225,-3525.80782,27.40600,27.18812, 
87.4,-4874.01708,1658.98331,-860.85450,550.01224,-3525.87603,27.47421,27.25633, 
87.5,-4874.01708,1659.54237,-860.85450,549.38366,-3525.94554,27.54372,27.32584, 
87.6,-4874.01708,1660.09871,-860.85450,548.75652,-3526.01635,27.61453,27.39665, 
87.7,-4874.01708,1660.65231,-860.85450,548.13081,-3526.08846,27.68663,27.46876, 
87.8,-4874.01708,1661.20337,-860.85450,547.50648,-3526.16173,27.75990,27.54203, 
87.9,-4874.01708,1661.75153,-860.85450,546.88361,-3526.23644,27.83461,27.61674, 
88.0,-4874.01708,1662.29696,-860.85450,546.26216,-3526.31245,27.91063,27.69275, 
88.1,-4874.01708,1662.83969,-860.85450,545.64213,-3526.38977,27.98794,27.77007, 
88.2,-4874.01708,1663.37970,-860.85450,545.02349,-3526.46839,28.06656,27.84869, 
88.3,-4874.01708,1663.91719,-860.85450,544.40622,-3526.54818,28.14635,27.92848, 
88.4,-4874.01708,1664.45179,-860.85450,543.79038,-3526.62941,28.22758,28.00971, 
88.5,-4874.01708,1664.98370,-860.85450,543.17594,-3526.71194,28.31012,28.09224, 
88.6,-4874.01708,1665.51292,-860.85450,542.56288,-3526.79578,28.39395,28.17608, 
88.7,-4874.01708,1666.03945,-860.85450,541.95121,-3526.88092,28.47910,28.26122, 
88.8,-4874.01708,1666.56349,-860.85450,541.34087,-3526.96723,28.56540,28.34753, 
88.9,-4874.01708,1667.08466,-860.85450,540.73194,-3527.05497,28.65315,28.43527, 
89.0,-4874.01708,1667.60317,-860.85450,540.12439,-3527.14402,28.74220,28.52432, 
89.1,-4874.01708,1668.11901,-860.85450,539.51820,-3527.23437,28.83255,28.61467, 
89.2,-4874.01708,1668.63220,-860.85450,538.91336,-3527.32601,28.92419,28.70631, 
89.3,-4874.01708,1669.14292,-860.85450,538.30984,-3527.41882,29.01700,28.79912, 
89.4,-4874.01708,1669.65081,-860.85450,537.70771,-3527.51306,29.11123,28.89336, 
89.5,-4874.01708,1670.15606,-860.85450,537.10693,-3527.60859,29.20676,28.98889, 
89.6,-4874.01708,1670.65868,-860.85450,536.50749,-3527.70540,29.30358,29.08570, 
89.7,-4874.01708,1671.15868,-860.85450,535.90939,-3527.80351,29.40169,29.18381, 
89.8,-4874.01708,1671.65624,-860.85450,535.31257,-3527.90277,29.50095,29.28307, 
89.9,-4874.01708,1672.15101,-860.85450,534.71713,-3528.00345,29.60162,29.38375, 
90.0,-4874.01708,1672.64317,-860.85450,534.12301,-3528.10540,29.70358,29.48570, 
90.1,-4874.01708,1673.13274,-860.85450,533.53020,-3528.20864,29.80681,29.58894, 
90.2,-4874.01708,1673.61972,-860.85450,532.93872,-3528.31314,29.91132,29.69344, 
90.3,-4874.01708,1674.10430,-860.85450,532.34849,-3528.41879,30.01697,29.79909, 
90.4,-4874.01708,1674.58612,-860.85450,531.75962,-3528.52583,30.12401,29.90613, 
90.5,-4874.01708,1675.06539,-860.85450,531.17205,-3528.63414,30.23232,30.01444, 
90.6,-4874.01708,1675.54209,-860.85450,530.58578,-3528.74371,30.34189,30.12401, 
90.7,-4874.01708,1676.01625,-860.85450,530.00080,-3528.85453,30.45271,30.23483, 
90.8,-4874.01708,1676.48805,-860.85450,529.41706,-3528.96648,30.56465,30.34678, 
90.9,-4874.01708,1676.95713,-860.85450,528.83465,-3529.07980,30.67797,30.46010, 
91.0,-4874.01708,1677.42370,-860.85450,528.25352,-3529.19436,30.79254,30.57466, 
91.1,-4874.01708,1677.88774,-860.85450,527.67367,-3529.31016,30.90834,30.69046, 
91.2,-4874.01708,1678.34929,-860.85450,527.09509,-3529.42720,31.02538,30.80750, 
91.3,-4874.01708,1678.80851,-860.85450,526.51773,-3529.54533,31.14351,30.92563, 
91.4,-4874.01708,1679.26508,-860.85450,525.94168,-3529.66482,31.26300,31.04512, 
91.5,-4874.01708,1679.71916,-860.85450,525.36689,-3529.78553,31.38371,31.16583, 
91.6,-4874.01708,1680.17078,-860.85450,524.79335,-3529.90745,31.50563,31.28775, 
91.7,-4874.01708,1680.61993,-860.85450,524.22107,-3530.03058,31.62875,31.41088, 
91.8,-4874.01708,1681.06682,-860.85450,523.64999,-3530.15478,31.75295,31.53508, 
91.9,-4874.01708,1681.51108,-860.85450,523.08019,-3530.28030,31.87848,31.66060, 
92.0,-4874.01708,1681.95292,-860.85450,522.51164,-3530.40702,32.00520,31.78732, 
92.1,-4874.01708,1682.39235,-860.85450,521.94431,-3530.53492,32.13310,31.91522, 
92.2,-4874.01708,1682.82936,-860.85450,521.37822,-3530.66400,32.26218,32.04430, 
92.3,-4874.01708,1683.26414,-860.85450,520.81331,-3530.79412,32.39230,32.17442, 
92.4,-4874.01708,1683.69636,-860.85450,520.24967,-3530.92554,32.52372,32.30584, 
92.5,-4874.01708,1684.12621,-860.85450,519.68725,-3531.05812,32.65630,32.43842, 
92.6,-4874.01708,1684.55368,-860.85450,519.12604,-3531.19185,32.79003,32.57215, 
92.7,-4874.01708,1684.97880,-860.85450,518.56604,-3531.32673,32.92491,32.70703, 
92.8,-4874.01708,1685.40175,-860.85450,518.00721,-3531.46262,33.06080,32.84292, 
92.9,-4874.01708,1685.82218,-860.85450,517.44962,-3531.59978,33.19795,32.98008, 
93.0,-4874.01708,1686.24029,-860.85450,516.89323,-3531.73806,33.33623,33.11836, 
93.1,-4874.01708,1686.65609,-860.85450,516.33804,-3531.87745,33.47563,33.25775, 
93.2,-4874.01708,1687.06958,-860.85450,515.78404,-3532.01796,33.61614,33.39826, 
93.3,-4874.01708,1687.48095,-860.85450,515.23118,-3532.15945,33.75763,33.53975, 
93.4,-4874.01708,1687.88987,-860.85450,514.67955,-3532.30216,33.90034,33.68246, 
93.5,-4874.01708,1688.29652,-860.85450,514.12910,-3532.44596,34.04414,33.82626, 
93.6,-4874.01708,1688.70091,-860.85450,513.57982,-3532.59085,34.18902,33.97115, 
93.7,-4874.01708,1689.10306,-860.85450,513.03172,-3532.73680,34.33498,34.11710, 
93.8,-4874.01708,1689.50313,-860.85450,512.48474,-3532.88370,34.48188,34.26400, 
93.9,-4874.01708,1689.90082,-860.85450,511.93897,-3533.03179,34.62996,34.41209, 
94.0,-4874.01708,1690.29629,-860.85450,511.39437,-3533.18092,34.77910,34.56122, 
94.1,-4874.01708,1690.68956,-860.85450,510.85092,-3533.33110,34.92928,34.71140, 
94.2,-4874.01708,1691.08065,-860.85450,510.30862,-3533.48231,35.08049,34.86261, 
94.3,-4874.01708,1691.46972,-860.85450,509.76743,-3533.63443,35.23260,35.01473, 
94.4,-4874.01708,1691.85646,-860.85450,509.22743,-3533.78769,35.38586,35.16799, 
94.5,-4874.01708,1692.24105,-860.85450,508.68858,-3533.94196,35.54013,35.32226, 
94.6,-4874.01708,1692.62349,-860.85450,508.15086,-3534.09723,35.69540,35.47753, 
94.7,-4874.01708,1693.00381,-860.85450,507.61428,-3534.25349,35.85167,35.63379, 
94.8,-4874.01708,1693.38218,-860.85450,507.07879,-3534.41061,36.00879,35.79091, 
94.9,-4874.01708,1693.75827,-860.85450,506.54446,-3534.56884,36.16702,35.94914, 
95.0,-4874.01708,1694.13228,-860.85450,506.01127,-3534.72803,36.32621,36.10833, 
95.1,-4874.01708,1694.50420,-860.85450,505.47919,-3534.88818,36.48636,36.26848, 
95.2,-4874.01708,1694.87406,-860.85450,504.94824,-3535.04929,36.64746,36.42959, 
95.3,-4874.01708,1695.24202,-860.85450,504.41835,-3535.21120,36.80938,36.59150, 
95.4,-4874.01708,1695.60778,-860.85450,503.88962,-3535.37418,36.97236,36.75448, 
95.5,-4874.01708,1695.97151,-860.85450,503.36199,-3535.53808,37.13625,36.91838, 
95.6,-4874.01708,1696.33322,-860.85450,502.83547,-3535.70289,37.30106,37.08319, 
95.7,-4874.01708,1696.69292,-860.85450,502.31005,-3535.86860,37.46678,37.24890, 
95.8,-4874.01708,1697.05080,-860.85450,501.78569,-3536.03509,37.63327,37.41539, 
95.9,-4874.01708,1697.40653,-860.85450,501.26246,-3536.20259,37.80077,37.58289, 
96.0,-4874.01708,1697.76029,-860.85450,500.74032,-3536.37097,37.96914,37.75127, 
96.1,-4874.01708,1698.11210,-860.85450,500.21926,-3536.54021,38.13839,37.92051, 
96.2,-4874.01708,1698.46197,-860.85450,499.69929,-3536.71031,38.30849,38.09061, 
96.3,-4874.01708,1698.81007,-860.85450,499.18036,-3536.88114,38.47932,38.26144, 
96.4,-4874.01708,1699.15610,-860.85450,498.66255,-3537.05293,38.65111,38.43323, 
96.5,-4874.01708,1699.50022,-860.85450,498.14581,-3537.22555,38.82373,38.60585, 
96.6,-4874.01708,1699.84245,-860.85450,497.63014,-3537.39900,38.99717,38.77930, 
96.7,-4874.01708,1700.18280,-860.85450,497.11553,-3537.57325,39.17142,38.95355, 
96.8,-4874.01708,1700.52145,-860.85450,496.60195,-3537.74818,39.34636,39.12848, 
96.9,-4874.01708,1700.85808,-860.85450,496.08947,-3537.92403,39.52220,39.30433, 
97.0,-4874.01708,1701.19288,-860.85450,495.57805,-3538.10065,39.69883,39.48095, 
97.1,-4874.01708,1701.52585,-860.85450,495.06768,-3538.27805,39.87623,39.65835, 
97.2,-4874.01708,1701.85701,-860.85450,494.55835,-3538.45621,40.05439,39.83651, 
97.3,-4874.01708,1702.18653,-860.85450,494.05004,-3538.63501,40.23318,40.01531, 
97.4,-4874.01708,1702.51410,-860.85450,493.54281,-3538.81466,40.41284,40.19496, 
97.5,-4874.01708,1702.83990,-860.85450,493.03662,-3538.99505,40.59323,40.37535, 
97.6,-4874.01708,1703.16394,-860.85450,492.53147,-3539.17617,40.77434,40.55647, 
97.7,-4874.01708,1703.48624,-860.85450,492.02735,-3539.35799,40.95617,40.73829, 
97.8,-4874.01708,1703.80695,-860.85450,491.52422,-3539.54040,41.13858,40.92070, 
97.9,-4874.01708,1704.12579,-860.85450,491.02216,-3539.72363,41.32180,41.10393, 
98.0,-4874.01708,1704.44292,-860.85450,490.52113,-3539.90753,41.50571,41.28783, 
98.1,-4874.01708,1704.75835,-860.85450,490.02111,-3540.09211,41.69029,41.47241, 
98.2,-4874.01708,1705.07211,-860.85450,489.52212,-3540.27735,41.87553,41.65765, 
98.3,-4874.01708,1705.38435,-860.85450,489.02410,-3540.46313,42.06131,41.84343, 
98.4,-4874.01708,1705.69478,-860.85450,488.52713,-3540.64967,42.24785,42.02997, 
98.5,-4874.01708,1706.00356,-860.85450,488.03117,-3540.83684,42.43502,42.21714, 
98.6,-4874.01708,1706.31072,-860.85450,487.53622,-3541.02464,42.62282,42.40494, 
98.7,-4874.01708,1706.61626,-860.85450,487.04227,-3541.21305,42.81122,42.59335, 
98.8,-4874.01708,1706.92036,-860.85450,486.54928,-3541.40194,43.00012,42.78224, 
98.9,-4874.01708,1707.22271,-860.85450,486.05733,-3541.59155,43.18972,42.97185, 
99.0,-4874.01708,1707.52348,-860.85450,485.56637,-3541.78173,43.37991,43.16203, 
99.1,-4874.01708,1707.82269,-860.85450,485.07640,-3541.97249,43.57067,43.35279, 
99.2,-4874.01708,1708.12035,-860.85450,484.58742,-3542.16381,43.76199,43.54411, 
99.3,-4874.01708,1708.41662,-860.85450,484.09939,-3542.35557,43.95375,43.73587, 
99.4,-4874.01708,1708.71122,-860.85450,483.61237,-3542.54799,44.14617,43.92829, 
99.5,-4874.01708,1709.00430,-860.85450,483.12634,-3542.74094,44.33912,44.12124, 
99.6,-4874.01708,1709.29589,-860.85450,482.64128,-3542.93441,44.53259,44.31471, 
99.7,-4874.01708,1709.58599,-860.85450,482.15719,-3543.12839,44.72657,44.50869, 
99.8,-4874.01708,1709.87478,-860.85450,481.67404,-3543.32276,44.92094,44.70306, 
99.9,-4874.01708,1710.16195,-860.85450,481.19189,-3543.51774,45.11592,44.89804, 
100.0,-4874.01708,1710.44767,-860.85450,480.71071,-3543.71320,45.31138,45.09350, 
100.1,-4874.01708,1710.73196,-860.85450,480.23048,-3543.90913,45.50731,45.28943, 
100.2,-4874.01708,1711.01484,-860.85450,479.75122,-3544.10553,45.70370,45.48583, 
100.3,-4874.01708,1711.29645,-860.85450,479.27287,-3544.30225,45.90043,45.68255, 
100.4,-4874.01708,1711.57652,-860.85450,478.79552,-3544.49954,46.09772,45.87984, 
100.5,-4874.01708,1711.85521,-860.85450,478.31911,-3544.69726,46.29543,46.07756, 
100.6,-4874.01708,1712.13253,-860.85450,477.84365,-3544.89539,46.49357,46.27569, 
100.7,-4874.01708,1712.40850,-860.85450,477.36914,-3545.09394,46.69212,46.47424, 
100.8,-4874.01708,1712.68327,-860.85450,476.89553,-3545.29278,46.89096,46.67308, 
100.9,-4874.01708,1712.95656,-860.85450,476.42289,-3545.49212,47.09030,46.87242, 
101.0,-4874.01708,1713.22854,-860.85450,475.95119,-3545.69185,47.29002,47.07215, 
101.1,-4874.01708,1713.49921,-860.85450,475.48043,-3545.89194,47.49012,47.27224, 
101.2,-4874.01708,1713.76859,-860.85450,475.01059,-3546.09240,47.69058,47.47270, 
101.3,-4874.01708,1714.03684,-860.85450,474.54165,-3546.29309,47.89127,47.67339, 
101.4,-4874.01708,1714.30367,-860.85450,474.07367,-3546.49424,48.09242,47.87454, 
101.5,-4874.01708,1714.56925,-860.85450,473.60661,-3546.69572,48.29390,48.07602, 
101.6,-4874.01708,1714.83359,-860.85450,473.14046,-3546.89753,48.49570,48.27783, 
101.7,-4874.01708,1715.09670,-860.85450,472.67524,-3547.09964,48.69782,48.47994, 
101.8,-4874.01708,1715.35874,-860.85450,472.21089,-3547.30195,48.90012,48.68225, 
101.9,-4874.01708,1715.61943,-860.85450,471.74750,-3547.50466,49.10283,48.88496, 
102.0,-4874.01708,1715.87893,-860.85450,471.28500,-3547.70765,49.30582,49.08795, 
102.1,-4874.01708,1716.13725,-860.85450,470.82342,-3547.91091,49.50909,49.29121, 
102.2,-4874.01708,1716.39440,-860.85450,470.36274,-3548.11444,49.71262,49.49474, 
102.3,-4874.01708,1716.65055,-860.85450,469.90292,-3548.31811,49.91629,49.69841, 
102.4,-4874.01708,1716.90540,-860.85450,469.44404,-3548.52213,50.12031,49.90243, 
102.5,-4874.01708,1717.15913,-860.85450,468.98605,-3548.72639,50.32457,50.10669, 
102.6,-4874.01708,1717.41174,-860.85450,468.52896,-3548.93088,50.52906,50.31118, 
102.7,-4874.01708,1717.66325,-860.85450,468.07275,-3549.13558,50.73375,50.51588, 
102.8,-4874.01708,1717.91381,-860.85450,467.61740,-3549.34037,50.93855,50.72067, 
102.9,-4874.01708,1718.16314,-860.85450,467.16297,-3549.54547,51.14365,50.92577, 
103.0,-4874.01708,1718.41140,-860.85450,466.70942,-3549.75076,51.34893,51.13106, 
103.1,-4874.01708,1718.65861,-860.85450,466.25675,-3549.95622,51.55440,51.33652, 
103.2,-4874.01708,1718.90477,-860.85450,465.80496,-3550.16185,51.76003,51.54215, 
103.3,-4874.01708,1719.15004,-860.85450,465.35401,-3550.36753,51.96571,51.74783, 
103.4,-4874.01708,1719.39415,-860.85450,464.90396,-3550.57347,52.17164,51.95377, 
103.5,-4874.01708,1719.63725,-860.85450,464.45479,-3550.77955,52.37772,52.15985, 
103.6,-4874.01708,1719.87935,-860.85450,464.00648,-3550.98575,52.58393,52.36605, 
103.7,-4874.01708,1720.12046,-860.85450,463.55903,-3551.19208,52.79026,52.57238, 
103.8,-4874.01708,1720.36075,-860.85450,463.11242,-3551.39841,52.99659,52.77871, 
103.9,-4874.01708,1720.59993,-860.85450,462.66670,-3551.60496,53.20313,52.98526, 
104.0,-4874.01708,1720.83815,-860.85450,462.22183,-3551.81159,53.40977,53.19189, 
104.1,-4874.01708,1721.07544,-860.85450,461.77782,-3552.01831,53.61649,53.39861, 
104.2,-4874.01708,1721.31180,-860.85450,461.33466,-3552.22511,53.82329,53.60541, 
104.3,-4874.01708,1721.54739,-860.85450,460.89232,-3552.43186,54.03004,53.81216, 
104.4,-4874.01708,1721.78193,-860.85450,460.45086,-3552.63879,54.23696,54.01909, 
104.5,-4874.01708,1722.01558,-860.85450,460.01024,-3552.84576,54.44393,54.22606, 
104.6,-4874.01708,1722.24834,-860.85450,459.57047,-3553.05276,54.65094,54.43306, 
104.7,-4874.01708,1722.48024,-860.85450,459.13154,-3553.25980,54.85798,54.64010, 
104.8,-4874.01708,1722.71141,-860.85450,458.69341,-3553.46676,55.06493,54.84706, 
104.9,-4874.01708,1722.94160,-860.85450,458.25615,-3553.67383,55.27201,55.05413, 
105.0,-4874.01708,1723.17095,-860.85450,457.81972,-3553.88091,55.47909,55.26121, 
105.1,-4874.01708,1723.39947,-860.85450,457.38412,-3554.08799,55.68617,55.46829, 
105.2,-4874.01708,1723.62717,-860.85450,456.94935,-3554.29505,55.89323,55.67535, 
105.3,-4874.01708,1723.85422,-860.85450,456.51538,-3554.50199,56.10016,55.88229, 
105.4,-4874.01708,1724.08032,-860.85450,456.08226,-3554.70900,56.30718,56.08930, 
105.5,-4874.01708,1724.30565,-860.85450,455.64996,-3554.91597,56.51415,56.29627, 
105.6,-4874.01708,1724.53020,-860.85450,455.21848,-3555.12290,56.72108,56.50320, 
105.7,-4874.01708,1724.75399,-860.85450,454.78781,-3555.32978,56.92795,56.71008, 
105.8,-4874.01708,1724.97717,-860.85450,454.35793,-3555.53648,57.13466,56.91678, 
105.9,-4874.01708,1725.19947,-860.85450,453.92889,-3555.74322,57.34139,57.12352, 
106.0,-4874.01708,1725.42104,-860.85450,453.50067,-3555.94988,57.54805,57.33018, 
106.1,-4874.01708,1725.64189,-860.85450,453.07324,-3556.15645,57.75462,57.53675, 
106.2,-4874.01708,1725.86203,-860.85450,452.64663,-3556.36292,57.96110,57.74322, 
106.3,-4874.01708,1726.08161,-860.85450,452.22078,-3556.56919,58.16736,57.94949, 
106.4,-4874.01708,1726.30036,-860.85450,451.79577,-3556.77545,58.37362,58.15575, 
106.5,-4874.01708,1726.51844,-860.85450,451.37155,-3556.98158,58.57976,58.36188, 
106.6,-4874.01708,1726.73585,-860.85450,450.94813,-3557.18760,58.78577,58.56790, 
106.7,-4874.01708,1726.95260,-860.85450,450.52551,-3557.39347,58.99165,58.77377, 
106.8,-4874.01708,1727.16884,-860.85450,450.10364,-3557.59909,59.19727,58.97939, 
106.9,-4874.01708,1727.38431,-860.85450,449.68260,-3557.80467,59.40285,59.18497, 
107.0,-4874.01708,1727.59914,-860.85450,449.26234,-3558.01010,59.60827,59.39040, 
107.1,-4874.01708,1727.81336,-860.85450,448.84287,-3558.21535,59.81353,59.59565, 
107.2,-4874.01708,1728.02697,-860.85450,448.42418,-3558.42043,60.01861,59.80073, 
107.3,-4874.01708,1728.24012,-860.85450,448.00624,-3558.62522,60.22340,60.00552, 
107.4,-4874.01708,1728.45255,-860.85450,447.58910,-3558.82993,60.42810,60.21023, 
107.5,-4874.01708,1728.66439,-860.85450,447.17275,-3559.03444,60.63262,60.41474, 
107.6,-4874.01708,1728.87567,-860.85450,446.75717,-3559.23875,60.83692,60.61905, 
107.7,-4874.01708,1729.08638,-860.85450,446.34236,-3559.44284,61.04102,60.82314, 
107.8,-4874.01708,1729.29668,-860.85450,445.92829,-3559.64661,61.24479,61.02691, 
107.9,-4874.01708,1729.50631,-860.85450,445.51501,-3559.85026,61.44844,61.23056, 
108.0,-4874.01708,1729.71540,-860.85450,445.10250,-3560.05368,61.65185,61.43398, 
108.1,-4874.01708,1729.92397,-860.85450,444.69076,-3560.25685,61.85503,61.63715, 
108.2,-4874.01708,1730.13202,-860.85450,444.27978,-3560.45978,62.05796,61.84008, 
108.3,-4874.01708,1730.33971,-860.85450,443.86952,-3560.66235,62.26052,62.04265, 
108.4,-4874.01708,1730.54677,-860.85450,443.46005,-3560.86476,62.46294,62.24506, 
108.5,-4874.01708,1730.75334,-860.85450,443.05134,-3561.06690,62.66508,62.44720, 
108.6,-4874.01708,1730.95943,-860.85450,442.64338,-3561.26877,62.86695,62.64907, 
108.7,-4874.01708,1731.16505,-860.85450,442.23617,-3561.47036,63.06853,62.85066, 
108.8,-4874.01708,1731.37035,-860.85450,441.82968,-3561.67155,63.26972,63.05185, 
108.9,-4874.01708,1731.57506,-860.85450,441.42397,-3561.87255,63.47073,63.25285, 
109.0,-4874.01708,1731.77933,-860.85450,441.01900,-3562.07325,63.67143,63.45355, 
109.1,-4874.01708,1731.98317,-860.85450,440.61477,-3562.27364,63.87182,63.65394, 
109.2,-4874.01708,1732.18658,-860.85450,440.21128,-3562.47371,64.07189,63.85401, 
109.3,-4874.01708,1732.38972,-860.85450,439.80850,-3562.67336,64.27154,64.05366, 
109.4,-4874.01708,1732.59230,-860.85450,439.40649,-3562.87279,64.47096,64.25309, 
109.5,-4874.01708,1732.79449,-860.85450,439.00521,-3563.07188,64.67006,64.45218, 
109.6,-4874.01708,1732.99629,-860.85450,438.60466,-3563.27063,64.86881,64.65093, 
109.7,-4874.01708,1733.19770,-860.85450,438.20485,-3563.46903,65.06721,64.84933, 
109.8,-4874.01708,1733.39887,-860.85450,437.80573,-3563.66698,65.26515,65.04728, 
109.9,-4874.01708,1733.59954,-860.85450,437.40737,-3563.86467,65.46284,65.24497, 
110.0,-4874.01708,1733.79986,-860.85450,437.00973,-3564.06199,65.66017,65.44229, 
110.1,-4874.01708,1733.99982,-860.85450,436.61282,-3564.25894,65.85712,65.63924, 
110.2,-4874.01708,1734.19943,-860.85450,436.21662,-3564.45552,66.05370,65.83582, 
110.3,-4874.01708,1734.39885,-860.85450,435.82112,-3564.65161,66.24979,66.03191, 
110.4,-4874.01708,1734.59781,-860.85450,435.42636,-3564.84741,66.44559,66.22771, 
110.5,-4874.01708,1734.79644,-860.85450,435.03231,-3565.04282,66.64100,66.42312, 
110.6,-4874.01708,1734.99477,-860.85450,434.63898,-3565.23783,66.83601,66.61813, 
110.7,-4874.01708,1735.19279,-860.85450,434.24636,-3565.43243,67.03061,66.81273, 
110.8,-4874.01708,1735.39065,-860.85450,433.85441,-3565.62652,67.22470,67.00682, 
110.9,-4874.01708,1735.58808,-860.85450,433.46321,-3565.82029,67.41847,67.20059, 
111.0,-4874.01708,1735.78523,-860.85450,433.07271,-3566.01364,67.61182,67.39394, 
111.1,-4874.01708,1735.98211,-860.85450,432.68291,-3566.20656,67.80474,67.58686, 
111.2,-4874.01708,1736.17872,-860.85450,432.29381,-3566.39905,67.99723,67.77935, 
111.3,-4874.01708,1736.37520,-860.85450,431.90538,-3566.59100,68.18917,67.97130, 
111.4,-4874.01708,1736.57130,-860.85450,431.51768,-3566.78260,68.38078,68.16290, 
111.5,-4874.01708,1736.76715,-860.85450,431.13068,-3566.97376,68.57193,68.35406, 
111.6,-4874.01708,1736.96276,-860.85450,430.74437,-3567.16446,68.76263,68.54476, 
111.7,-4874.01708,1737.15814,-860.85450,430.35874,-3567.35470,68.95287,68.73500, 
111.8,-4874.01708,1737.35343,-860.85450,429.97379,-3567.54437,69.14254,68.92467, 
111.9,-4874.01708,1737.54836,-860.85450,429.58954,-3567.73367,69.33185,69.11397, 
112.0,-4874.01708,1737.74309,-860.85450,429.20599,-3567.92251,69.52068,69.30281, 
112.1,-4874.01708,1737.93761,-860.85450,428.82311,-3568.11086,69.70903,69.49116, 
112.2,-4874.01708,1738.13193,-860.85450,428.44093,-3568.29872,69.89690,69.67902, 
112.3,-4874.01708,1738.32619,-860.85450,428.05939,-3568.48600,70.08418,69.86630, 
112.4,-4874.01708,1738.52014,-860.85450,427.67856,-3568.67288,70.27106,70.05318, 
112.5,-4874.01708,1738.71391,-860.85450,427.29840,-3568.85927,70.45744,70.23957, 
112.6,-4874.01708,1738.90750,-860.85450,426.91893,-3569.04515,70.64333,70.42545, 
112.7,-4874.01708,1739.10093,-860.85450,426.54012,-3569.23053,70.82870,70.61083, 
112.8,-4874.01708,1739.29433,-860.85450,426.16196,-3569.41528,71.01346,70.79558, 
112.9,-4874.01708,1739.48745,-860.85450,425.78450,-3569.59963,71.19781,70.97993, 
113.0,-4874.01708,1739.68042,-860.85450,425.40770,-3569.78346,71.38163,71.16376, 
113.1,-4874.01708,1739.87325,-860.85450,425.03158,-3569.96676,71.56493,71.34706, 
113.2,-4874.01708,1740.06594,-860.85450,424.65611,-3570.14953,71.74770,71.52983, 
113.3,-4874.01708,1740.25864,-860.85450,424.28128,-3570.33166,71.92984,71.71196, 
113.4,-4874.01708,1740.45108,-860.85450,423.90714,-3570.51336,72.11154,71.89366, 
